uid,name,kind,category,true_hybrid,combinable,primary_source_path,source_path_count,stream_day_count,selection_score,val_scaled_score,train_scaled_score,oos_scaled_score_report_only,final_selection_eligible,eligibility_reasons,train_total_return,train_cagr,train_sharpe,train_sortino,train_calmar,train_max_drawdown,train_volatility,val_total_return,val_cagr,val_sharpe,val_sortino,val_calmar,val_max_drawdown,val_volatility,oos_total_return,oos_cagr,oos_sharpe,oos_sortino,oos_calmar,oos_max_drawdown,oos_volatility
source_static_blend_76_24_7689a7247d,source_static_blend_76_24,tuned_source_in_full_hybrid,metric_only,False,False,var/reports/exact_window_backtests/followup_status/portfolio_incumbent_autoresearch_grouped/hybrid_final_selection_20260426/hybrid_final_selection_20260426.json,3,0,86.41830886749457,84.0872271425221,12.950454027624852,50.87743842596407,True,,0.04438152498601089,0.04438152498601089,0.3050102351688149,0.5200244837783756,0.24390019066074292,0.1819659298575298,0.0,0.26396623890771953,0.26396623890771953,4.286823378483172,12.844713189228017,102.38302592886272,0.03183842529636405,0.0,0.012696571028786074,0.012696571028786074,3.0424053455784237,10.416574811347314,60.90240647080463,0.015281360539588285,0.0
retuned_full_universe_hybrid_online_18f620d0bd,retuned_full_universe_hybrid_online,true_hybrid_full_universe_retuned_clean,true_hybrid,True,True,var/reports/exact_window_backtests/followup_status/portfolio_incumbent_autoresearch_grouped/full_universe_selection_20260426/generated_full_universe_hybrid_experiments,1,468,85.83144425858937,76.04355005197438,54.37719003674994,11.558987849410999,True,,0.6333253870960251,0.6333253870960251,1.858368561826648,3.831538254554075,5.869207901557515,0.10790644968087759,0.284930459974703,0.2382286933882083,2.7506543098193417,3.718116581305881,8.988625265491562,66.6710146919349,0.041257123842035726,0.3738035104202109,0.0006671322883500252,0.00554765192853468,0.17846078965897763,0.20719824253922955,0.7613046803167951,0.007287032474601607,0.0341918847535735
full_hybrid_val_low_cash_54ed451b71,full_hybrid_val_low_cash,new_full_hybrid_tuned,true_hybrid,True,False,var/reports/exact_window_backtests/followup_status/portfolio_incumbent_autoresearch_grouped/hybrid_final_selection_20260426/hybrid_final_selection_20260426.json,3,0,85.26153016794474,76.96193260409882,46.10887535469959,39.58732558195685,True,,0.2759699904406847,0.2759699904406847,1.3416695004738683,1.8492178423666918,2.932382076757755,0.094111198069324,0.0,0.2254905760334085,0.2254905760334085,3.6192564446313584,10.363569673141468,73.04221106541829,0.034476388111673306,0.0,0.01416761820124135,0.01416761820124135,2.954205664050502,3.3050201868382993,24.897241793041204,0.004254578624976912,0.0
legacy_full_hybrid_val_low_cash_8183e46b5c,legacy_full_hybrid_val_low_cash,true_hybrid_legacy_low_cash,true_hybrid,True,False,var/reports/exact_window_backtests/followup_status/portfolio_incumbent_autoresearch_grouped/hybrid_final_selection_20260426/hybrid_final_selection_20260426.json,3,0,85.26153016794474,76.96193260409882,46.10887535469959,39.58732558195685,True,,0.2759699904406847,0.2759699904406847,1.3416695004738683,1.8492178423666918,2.932382076757755,0.094111198069324,0.19571253631451227,0.2254905760334085,2.518231617226119,3.6192564446313584,10.363569673141468,73.04221106541829,0.034476388111673306,0.36528813955723843,0.01416761820124135,0.10592727275355496,2.954205664050502,3.3050201868382993,24.897241793041204,0.004254578624976912,0.0342802159879133
legacy_robust_val_aggressive_cash_no_oos_health_b638628992,legacy_robust_val_aggressive_cash_no_oos_health,true_hybrid_robust_val_legacy,true_hybrid,True,False,var/reports/exact_window_backtests/followup_status/portfolio_incumbent_autoresearch_grouped/hybrid_final_selection_20260426/hybrid_final_selection_20260426.json,3,0,85.24396474474341,76.94952942110818,46.08019624241792,-2.076926329976424,True,,0.2752792838116511,0.2752792838116511,1.339779003991248,1.853353258775574,2.925042815934353,0.094111198069324,0.19556257409462655,0.22679525057772043,2.541467362663802,3.815233220706999,9.952528676891607,68.83697357277731,0.036920091496713714,0.34672779738434834,-0.006262569651116157,-0.04396550641429553,-1.2425272406392558,-0.6846691791660493,-3.113470047604715,0.014121062911178317,0.03568022812527926
composite_trend_30m_0.45_0.60_0.20_0.80_43fe055193,composite_trend_30m_0.45_0.60_0.20_0.80,trend,metric_only,False,False,reports/candidate_research_20260301T062734Z.json,4,0,83.69345151846174,71.07336021377462,70.11161835937287,70.82895342202616,True,,0.017278709144799675,0.6490988554252517,15.969717261763105,23.318629061734363,107.86798296870164,0.006017530295468587,0.03135476361283278,0.009267343549624218,1.24359764975299,18.582526260609015,28.281327878970785,285.9560488695806,0.004348911850856396,0.043537779738501294,0.011115117616905312,1.6334973728512727,18.585986564818256,20.846780360424304,571.9309003135647,0.0028561096663175523,0.05217338463146289
composite_trend_30m_0.60_0.75_0.20_0.80_5f5095f545,composite_trend_30m_0.60_0.75_0.20_0.80,trend,metric_only,False,False,reports/candidate_research_20260301T062734Z.json,4,0,83.65559329235823,70.71376521323063,71.89904488404224,71.24943919019327,True,,0.014770217496904214,0.5343951199699994,20.350653029164025,26.314411175934623,230.82646306656298,0.0023151380169781355,0.021049084053984212,0.006111003774652346,0.7052212722549946,21.448855941782735,29.01169658568375,428.0898291067383,0.0016473675016445144,0.02489696287224678,0.00874208668519616,1.1435831555905889,22.364254874640967,34.630097515714375,410.6022968226294,0.0027851357979241653,0.03412026154465022
composite_trend_30m_0.60_0.75_0.25_0.80_bc5bffbfa5,composite_trend_30m_0.60_0.75_0.25_0.80,trend,metric_only,False,False,reports/candidate_research_20260301T062734Z.json,4,0,83.65559329235823,70.71376521323063,71.89904488404224,71.19602497184316,True,,0.014770217496904214,0.5343951199699994,20.350653029164025,26.314411175934623,230.82646306656298,0.0023151380169781355,0.021049084053984212,0.006111003774652346,0.7052212722549946,21.448855941782735,29.01169658568375,428.0898291067383,0.0016473675016445144,0.02489696287224678,0.00849082506938803,1.0973115608224777,21.682752973288007,33.97225129793073,393.9885306994125,0.0027851357979241653,0.034186297675821604
composite_trend_30m_0.45_0.75_0.20_0.80_c35c1a99f5,composite_trend_30m_0.45_0.75_0.20_0.80,trend,metric_only,False,False,reports/candidate_research_20260301T062734Z.json,4,0,83.6332484384053,70.72702699172997,71.7012302593074,70.40363775219922,True,,0.016237529916009574,0.6005185086957952,16.62370026424284,23.114305982336912,193.61256261168816,0.0031016505364902525,0.028317046678190818,0.007836243236028384,0.9813516485241811,19.850925790087746,27.09398894804132,235.12585408822133,0.004173729223992395,0.034476168045108085,0.010028792142451337,1.3968279283645026,18.01048667194183,19.363340262819378,490.23490613654235,0.0028493032847715094,0.04860186455967707
composite_trend_30m_0.45_0.60_0.25_0.80_a81bec3542,composite_trend_30m_0.45_0.60_0.25_0.80,trend,metric_only,False,False,reports/candidate_research_20260301T062734Z.json,4,0,83.59111709092265,70.96578220233938,70.14074938101817,70.6500111334851,True,,0.017282508819245646,0.6492787254718344,16.130712919528275,23.353686817171358,108.37590152669836,0.005990987999411335,0.031047990690683126,0.00896303209409588,1.1851047814929268,17.968733672755036,27.325409481993375,272.5060479806054,0.004348911850856507,0.04355479919282885,0.010714043698143882,1.5435430739410854,17.910067937770684,20.132618570868097,540.4355064317789,0.0028561096663176633,0.05220184960988042
composite_trend_30m_0.45_0.75_0.25_0.80_0afd7b2a7c,composite_trend_30m_0.45_0.75_0.25_0.80,trend,metric_only,False,False,reports/candidate_research_20260301T062734Z.json,4,0,83.57568193829024,70.66569700334459,71.72213852747589,70.23636978871389,True,,0.01594231715724881,0.5869976080314392,16.54352261002338,22.831065799714974,212.05346388165572,0.002768158544955601,0.02794082054599314,0.007700723727511072,0.9581482697011565,19.59689667699265,26.62740479538129,229.56646640929822,0.004173729223992395,0.034321664612710336,0.009712289440123145,1.331918972289332,17.4393423840216,18.77922947444223,467.4542648401126,0.0028493032847713984,0.0486192691445307
composite_trend_30m_0.60_0.60_0.25_0.80_aca82ea373,composite_trend_30m_0.60_0.60_0.25_0.80,trend,metric_only,False,False,reports/candidate_research_20260301T062734Z.json,4,0,83.56238739489169,70.88351895274906,70.43815801190351,71.36216030441665,True,,0.01610810850256761,0.5945773000311045,18.0398841737802,24.85604810726717,116.166888198527,0.005118302721641155,0.02588427008624451,0.007371567054559547,0.9029033795548567,17.878939509882834,28.475192010076892,463.82511116827374,0.0019466461772210675,0.03602215004683706,0.009491215599672032,1.2876146408166678,20.988133808076142,33.409253076063116,502.9990792167832,0.002559874747328772,0.039465330603871085
composite_trend_30m_0.60_0.60_0.20_0.80_880317318c,composite_trend_30m_0.60_0.60_0.20_0.80,trend,metric_only,False,False,reports/candidate_research_20260301T062734Z.json,4,0,83.55281353662846,70.95349168465839,69.99623251094489,71.43378980297844,True,,0.015809086881749534,0.5809317789161348,17.69488555318526,24.415362669489213,107.68163807396377,0.005394901018473619,0.02590325990785362,0.007539893827673616,0.930959665546633,18.359695417431737,29.498020028040447,478.2377385476236,0.0019466461772211785,0.035875837642634995,0.009826876316776811,1.3552154649713097,21.76546577796743,34.27397624394292,529.4069432051222,0.002559874747328772,0.039393818916560665
composite_trend_30m_0.75_0.75_0.20_0.80_faacd2d156,composite_trend_30m_0.75_0.75_0.20_0.80,trend,metric_only,False,False,reports/candidate_research_20260301T062734Z.json,4,0,83.47599423792508,70.75335801916387,70.68131232645115,71.1603948586402,True,,0.011009524093705592,0.3767440474207673,16.475693056575576,21.14606162145574,199.90641622928382,0.0018846020779476058,0.019417235358375085,0.0053265804869842,0.5926035538477947,23.725295120035913,35.31984397098543,470.04976180964957,0.0012607251444322065,0.01962326967149227,0.007881859734683028,0.9892229954375991,28.959362329995205,33.90028159689173,837.829746083049,0.0011806969137373446,0.023758754715833424
composite_trend_30m_0.75_0.75_0.25_0.80_3bc15a4a81,composite_trend_30m_0.75_0.75_0.25_0.80,trend,metric_only,False,False,reports/candidate_research_20260301T062734Z.json,4,0,83.47599423792508,70.75335801916387,70.68131232645115,71.10410258310435,True,,0.011009524093705592,0.3767440474207673,16.475693056575576,21.14606162145574,199.90641622928382,0.0018846020779476058,0.019417235358375085,0.0053265804869842,0.5926035538477947,23.725295120035913,35.31984397098543,470.04976180964957,0.0012607251444322065,0.01962326967149227,0.0076308069965538294,0.9462825219155739,27.911066461086346,33.12195371108182,801.460993846624,0.0011806969137373446,0.023869285297869386
composite_trend_30m_0.75_0.60_0.25_0.80_c18de6341f,composite_trend_30m_0.75_0.60_0.25_0.80,trend,metric_only,False,False,reports/candidate_research_20260301T062734Z.json,4,0,82.89425475711454,70.85872012958046,66.86408126407818,71.22255765748899,True,,0.012342583218453607,0.43074803480953316,14.670590148545505,19.588364839079638,76.95661771071778,0.005597283867499581,0.02443657918708673,0.006586196343840944,0.7772356391626849,17.700022474193762,31.504072353499566,427.5995861296241,0.0018176716357416467,0.0325194127117068,0.008630324726447869,1.122878098591169,24.2768997691339,31.742235464638814,702.1430136752134,0.0015992156536795976,0.031028171117757828
composite_trend_30m_0.75_0.60_0.20_0.80_cd0d8bcada,composite_trend_30m_0.75_0.60_0.20_0.80,trend,metric_only,False,False,reports/candidate_research_20260301T062734Z.json,4,0,82.84687158603289,70.92887173952694,66.21111025836642,71.30124944702982,True,,0.012044669779179173,0.418504477382978,14.308442121320443,19.13602036183982,71.24997707914248,0.005873748940552148,0.02445444585543205,0.006754404353792598,0.8034410445648157,18.258922332076306,33.27546709906659,442.0166045211156,0.0018176716357415357,0.032325344035699345,0.008965708095081348,1.185612516682785,25.306837781080784,32.732850483235666,741.371255311838,0.0015992156536795976,0.030916109907184436
legacy_static_anchor_true_hybrid_val_0639f44355,legacy_static_anchor_true_hybrid_val,true_hybrid_static_anchor_legacy,true_hybrid,True,False,var/reports/exact_window_backtests/followup_status/portfolio_incumbent_autoresearch_grouped/hybrid_final_selection_20260426/hybrid_final_selection_candidates_20260426.csv,1,0,82.72097634620512,74.1809556704221,47.44455930990567,-1.8643938852213535,True,,0.2680155507496844,0.0,1.4680793777345515,1.9939981087021819,3.274120494222739,0.08185879268115026,0.0,0.21204141983915203,0.0,3.38759424498161,11.968231728361058,55.017862334965095,0.04155127837588557,0.0,-0.003927278031528703,0.0,-1.2639626574330358,-0.8218320354322548,-3.833158406834485,0.007244538857912763,0.0
legacy_static_anchor_true_hybrid_low_cash_c1b6a381ff,legacy_static_anchor_true_hybrid_low_cash,true_hybrid_static_anchor_legacy,true_hybrid,True,False,var/reports/exact_window_backtests/followup_status/portfolio_incumbent_autoresearch_grouped/hybrid_final_selection_20260426/hybrid_final_selection_candidates_20260426.csv,1,0,82.69089040817724,74.14274298681389,47.48970789646304,-5.482611161853648,True,,0.2689362930579029,0.0,1.4701374872742947,1.995113860835657,3.2853684283549325,0.08185879268115026,0.0,0.2126384962267518,0.0,3.3909510831092704,11.775483224059798,55.198974727777674,0.04159660253054198,0.0,-0.005063101741315634,0.0,-1.7258961401239155,-0.9958694710342432,-4.833526659009273,0.007380951514674106,0.0
composite_trend_30m_0.60_0.60_0.25_0.95_80ad39921b,composite_trend_30m_0.60_0.60_0.25_0.95,trend,metric_only,False,False,reports/candidate_research_20260301T062734Z.json,4,0,81.50922292374736,70.11071895268076,63.32502206148114,53.859641387881354,True,,0.008124343281988411,0.2665191862539189,10.752929852949059,12.797503818636514,70.20620544856718,0.0037962340301836983,0.021995432111121836,0.004973145660496225,0.5442955761865,14.244214484531971,23.26618891367604,372.382534113089,0.001461657103448366,0.030541311239573793,0.001682705188718936,0.1586796150582639,5.763348603911436,6.63133683315004,58.3039669839206,0.002721592084840907,0.025611504128345144
composite_trend_30m_0.60_0.60_0.20_0.95_cd22da8992,composite_trend_30m_0.60_0.60_0.20_0.95,trend,metric_only,False,False,reports/candidate_research_20260301T062734Z.json,4,0,81.48260127392162,70.27156886793404,62.28351336659765,53.859641387881354,True,,0.007844063247578914,0.2562775072049688,10.363457497551897,12.400804594808505,62.917979502441106,0.00407319989026389,0.02203867106491976,0.0051410716693407466,0.5670645716109481,14.8042065831129,24.611406813041597,387.96005593462996,0.001461657103448033,0.03037438012442754,0.001682705188718936,0.1586796150582639,5.763348603911436,6.63133683315004,58.3039669839206,0.002721592084840907,0.025611504128345144
full_hybrid_val_very_low_cash_ac8519696c,full_hybrid_val_very_low_cash,new_full_hybrid_tuned,true_hybrid,True,False,var/reports/exact_window_backtests/followup_status/portfolio_incumbent_autoresearch_grouped/hybrid_final_selection_20260426/hybrid_final_selection_20260426.json,3,0,81.38057234731951,73.32489968133413,44.75373703325217,7.826502480276211,True,,0.28233705320446667,0.28233705320446667,1.2822765591577583,1.9505953171597323,2.3049124153393525,0.12249361464908337,0.0,0.21178861490608636,0.21178861490608636,3.352007536501559,10.840661437095164,54.57680625124752,0.04180942012794553,0.0,-0.001217475406996238,-0.001217475406996238,-0.15662373930831266,-0.13256806690371276,-0.6933345573751118,0.012520241243425989,0.0
legacy_full_hybrid_val_very_low_cash_2b02876e29,legacy_full_hybrid_val_very_low_cash,true_hybrid_legacy_low_cash,true_hybrid,True,False,var/reports/exact_window_backtests/followup_status/portfolio_incumbent_autoresearch_grouped/hybrid_final_selection_20260426/hybrid_final_selection_candidates_20260426.csv,1,0,81.38057234731951,73.32489968133413,44.75373703325217,7.826502480276211,True,,0.28233705320446667,0.0,1.2822765591577583,1.9505953171597323,2.3049124153393525,0.12249361464908337,0.0,0.21178861490608636,0.0,3.352007536501559,10.840661437095164,54.57680625124752,0.04180942012794553,0.0,-0.001217475406996238,0.0,-0.15662373930831266,-0.13256806690371276,-0.6933345573751118,0.012520241243425989,0.0
composite_trend_30m_0.45_0.60_0.20_0.95_c4589def04,composite_trend_30m_0.45_0.60_0.20_0.95,trend,metric_only,False,False,reports/candidate_research_20260301T062734Z.json,4,0,80.8341425719735,70.18599151251725,59.15639477475698,-5.550508981520058,True,,0.007839572805365513,0.2561140752701032,9.007003947246224,11.47479881776716,44.64550176614226,0.005736615451465976,0.025351949244018922,0.006131344764084057,0.7082439459327339,14.600974293499918,23.878388349780504,221.76889032254377,0.0031936127060141484,0.03671977799128864,-0.000691757875207033,-0.05881819978824143,-1.5564258645711766,-1.3445498137166532,-13.27583877430929,0.004430469576209628,0.03847391493449318
composite_trend_30m_0.45_0.60_0.25_0.95_da0ea6c416,composite_trend_30m_0.45_0.60_0.25_0.95,trend,metric_only,False,False,reports/candidate_research_20260301T062734Z.json,4,0,80.82937262130766,70.05055925709459,59.88229646785038,-6.846519363065638,True,,0.008001462528981707,0.26201912766964264,9.306441398020203,11.731114471905114,47.987865229613455,0.005460112184943577,0.025039360364953685,0.0059632557941105,0.6834240186817979,14.150754499121248,23.123183010099407,213.99715043553647,0.0031936127060143704,0.0368540719355655,-0.0007560053930488753,-0.06410418614996494,-1.7049885888753356,-1.4633861447522603,-14.31494819314809,0.004478129105674911,0.0384259293910889
composite_trend_30m_0.75_0.75_0.20_0.95_d319a45737,composite_trend_30m_0.75_0.75_0.20_0.95,trend,metric_only,False,False,reports/candidate_research_20260301T062734Z.json,4,0,80.77078516582955,69.70185789700535,61.49404038235667,63.971467064435814,True,,0.004823697151465245,0.15086442249313325,9.235739612608999,9.59789677397899,79.61687549215067,0.001894879968104335,0.015226675773923753,0.002787226799120246,0.276116437112059,15.83495256511628,22.772542776176863,265.01735693558186,0.0010418805783319884,0.015405236064140479,0.001933363355728579,0.18435594549740797,9.54501982899012,9.77455234596717,140.14879145693638,0.0013154301480655661,0.01774292226814819
composite_trend_30m_0.75_0.75_0.25_0.95_8dd7e893b6,composite_trend_30m_0.75_0.75_0.25_0.95,trend,metric_only,False,False,reports/candidate_research_20260301T062734Z.json,4,0,80.77078516582955,69.70185789700535,61.49404038235667,63.971467064435814,True,,0.004823697151465245,0.15086442249313325,9.235739612608999,9.59789677397899,79.61687549215067,0.001894879968104335,0.015226675773923753,0.002787226799120246,0.276116437112059,15.83495256511628,22.772542776176863,265.01735693558186,0.0010418805783319884,0.015405236064140479,0.001933363355728579,0.18435594549740797,9.54501982899012,9.77455234596717,140.14879145693638,0.0013154301480655661,0.01774292226814819
