shadow_rank,shadow_family,selection_rank,status,decision,model_id,candidate_name,model_kind,role,variant_name,leverage,allocation_fraction,target_notional_fraction_of_equity,expected_replay_notional_for_10000_equity,live_notional_for_10000_equity,notional_parity_passed,train_return,train_mdd,train_sharpe,train_sortino,train_smart_sortino,train_calmar,train_trade_event_count,validation_return,validation_mdd,validation_sharpe,validation_sortino,validation_smart_sortino,validation_calmar,validation_trade_event_count,train_validation_return_ratio,locked_oos_return,locked_oos_mdd,locked_oos_sharpe,locked_oos_sortino,locked_oos_smart_sortino,locked_oos_calmar,locked_oos_trade_event_count,locked_oos_liquidation_count,locked_oos_account_wipeout_count,selection_eligible,calendar_quarantined,historical_oos_bucket_quarantined,primary_10bps_promotion_gate_pass,ready_for_paper,ready_for_real,real_money_execution,rejection_reasons,primary_10bps_gate_reasons,trade_filter_params
38,thin_sample_shadow,46,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_5p0x_0p15alloc,alpha_zoo_conservative_exit,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,abs_score_ge_3,5.0,0.15,0.75,7500.0,7500.0,True,0.311551607633334,0.05974366441037846,1.832605727870529,0.24889590098339187,0.2348642500466119,5.214805799210608,42,0.05412577669219609,0.012497559391810666,2.0076549032173445,0.6487155948329069,0.6407083047415727,19.110603480283984,8,5.756067195212255,-0.0016095104463577092,0.0016095104463577092,-2.802945279906918,-0.08394158892769572,-0.08380670116669314,-7.8132875303866225,1,0.0,0.0,True,False,False,False,False,False,False,train_trade_event_count_42_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_1_below_20;locked_oos_return_not_positive;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 3.0}"
39,thin_sample_shadow,47,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_abs_score_ge_2p5_alpha_zoo_conservative_exit_carry_forward_old_split_selected_7p0x_0p125alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,abs_score_ge_2.5,7.0,0.125,0.875,8750.0,8750.0,True,0.19039188422311515,0.15341638418790807,0.8857465346338705,0.08519052576834797,0.07385929915355634,1.2410140235733793,63,0.07416244201337707,0.03291087357480582,2.059268067372988,0.3965464571851583,0.38391159133870756,10.24991169504939,14,2.5672278184795094,-0.005037803436494959,0.012169638628624755,-1.182772837396227,-0.08959941599106237,-0.08852213361434101,-3.1966950577103126,5,0.0,0.0,True,False,False,False,False,False,False,train_trade_event_count_63_below_80;validation_trade_event_count_14_below_30;locked_oos_trade_event_count_5_below_20;locked_oos_return_not_positive;primary_10bps_promotion_gate_failed,liquidation_count_positive;locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 2.5}"
40,thin_sample_shadow,48,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_abs_score_ge_2p5_alpha_zoo_conservative_exit_7p0x_0p125alloc,alpha_zoo_conservative_exit,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,abs_score_ge_2.5,7.0,0.125,0.875,8750.0,8750.0,True,0.19039188422311515,0.15341638418790807,0.8857465346338705,0.08519052576834797,0.07385929915355634,1.2410140235733793,63,0.07416244201337707,0.03291087357480582,2.059268067372988,0.3965464571851583,0.38391159133870756,10.24991169504939,14,2.5672278184795094,-0.005037803436494959,0.012169638628624755,-1.182772837396227,-0.08959941599106237,-0.08852213361434101,-3.1966950577103126,5,0.0,0.0,True,False,False,False,False,False,False,train_trade_event_count_63_below_80;validation_trade_event_count_14_below_30;locked_oos_trade_event_count_5_below_20;locked_oos_return_not_positive;primary_10bps_promotion_gate_failed,liquidation_count_positive;locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 2.5}"
41,thin_sample_shadow,49,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_carry_forward_old_split_selected_4p0x_0p175alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,abs_score_ge_3,4.0,0.175,0.7,7000.0,7000.0,True,0.28874924116819334,0.05583735224402077,1.8323488930684557,0.2486072307931148,0.23545978011171717,5.171255970489064,42,0.050522735702561716,0.011664793358210693,2.0077860378374965,0.6488524691732792,0.641371008888646,19.00771794757534,8,5.715233689405155,-0.0015022097499338694,0.0015022097499338694,-2.8029452799069166,-0.08394158892769572,-0.0838156801957084,-7.816160067892357,1,0.0,0.0,True,False,False,False,False,False,False,train_trade_event_count_42_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_1_below_20;locked_oos_return_not_positive;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 3.0}"
42,thin_sample_shadow,50,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_4p0x_0p175alloc,alpha_zoo_conservative_exit,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,abs_score_ge_3,4.0,0.175,0.7,7000.0,7000.0,True,0.28874924116819334,0.05583735224402077,1.8323488930684557,0.2486072307931148,0.23545978011171717,5.171255970489064,42,0.050522735702561716,0.011664793358210693,2.0077860378374965,0.6488524691732792,0.641371008888646,19.00771794757534,8,5.715233689405155,-0.0015022097499338694,0.0015022097499338694,-2.8029452799069166,-0.08394158892769572,-0.0838156801957084,-7.816160067892357,1,0.0,0.0,True,False,False,False,False,False,False,train_trade_event_count_42_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_1_below_20;locked_oos_return_not_positive;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 3.0}"
43,thin_sample_shadow,51,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_carry_forward_old_split_selected_7p0x_0p125alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,abs_score_ge_3,7.0,0.125,0.875,8750.0,8750.0,True,0.20703310923796447,0.12621160682279842,0.9682915089116656,0.0710166310397504,0.06305798182998515,1.6403650539735206,42,0.06312942079041761,0.014579204658876799,2.0073270371314527,0.6483731639799567,0.6390562323795642,19.36966756395596,8,3.279502752374214,-0.00187776218741742,0.00187776218741742,-2.802945279906918,-0.08394158892769572,-0.0837842620085953,-7.806111451641615,1,0.0,0.0,True,False,False,False,False,False,False,train_trade_event_count_42_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_1_below_20;locked_oos_return_not_positive;primary_10bps_promotion_gate_failed,liquidation_count_positive;locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 3.0}"
44,thin_sample_shadow,52,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_7p0x_0p125alloc,alpha_zoo_conservative_exit,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,abs_score_ge_3,7.0,0.125,0.875,8750.0,8750.0,True,0.20703310923796447,0.12621160682279842,0.9682915089116656,0.0710166310397504,0.06305798182998515,1.6403650539735206,42,0.06312942079041761,0.014579204658876799,2.0073270371314527,0.6483731639799567,0.6390562323795642,19.36966756395596,8,3.279502752374214,-0.00187776218741742,0.00187776218741742,-2.802945279906918,-0.08394158892769572,-0.0837842620085953,-7.806111451641615,1,0.0,0.0,True,False,False,False,False,False,False,train_trade_event_count_42_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_1_below_20;locked_oos_return_not_positive;primary_10bps_promotion_gate_failed,liquidation_count_positive;locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 3.0}"
45,thin_sample_shadow,55,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_symbol_eth_usdt_abs_score_ge_2_alpha_zoo_high_confidence_single_pair_7p0x_0p2alloc,alpha_zoo_high_confidence_single_pair,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,symbol_eth_usdt_abs_score_ge_2,7.0,0.2,1.4000000000000001,14000.000000000002,14000.000000000002,True,0.34746715685495566,0.13496721788050348,1.2584514679624699,0.1014431692895486,0.08937982321550117,2.57445594798134,45,0.03226778702039934,0.009045419629393047,2.196150343902739,0.24069031315398864,0.23853268492352953,15.226580683125022,8,10.768236341565373,0.004789959773195296,0.039592601103270064,0.3563198422610091,0.04000455193289054,0.03848098946686963,0.966243901649191,8,0.0,0.0,True,False,False,False,False,False,False,train_trade_event_count_45_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_8_below_20;primary_10bps_promotion_gate_failed,train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 2.0, ""symbol"": ""ETH/USDT""}"
46,thin_sample_shadow,56,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_carry_forward_old_split_selected_5p0x_0p125alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,abs_score_ge_3,5.0,0.125,0.625,6250.0,6250.0,True,0.25510870003819774,0.049957491484039905,1.8319610897523644,0.24817477548671532,0.23636649816740485,5.106515408598892,42,0.04511655305454387,0.010415530740801173,2.007982727104554,0.6490576752775711,0.6423670811964903,18.854183723732373,8,5.654436847819089,-0.0013412587052981095,0.0013412587052981095,-2.8029452799069174,-0.08394158892769572,-0.08382915234735208,-7.820471132059206,1,0.0,0.0,True,False,False,False,False,False,False,train_trade_event_count_42_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_1_below_20;locked_oos_return_not_positive;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 3.0}"
47,thin_sample_shadow,57,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_5p0x_0p125alloc,alpha_zoo_conservative_exit,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,abs_score_ge_3,5.0,0.125,0.625,6250.0,6250.0,True,0.25510870003819774,0.049957491484039905,1.8319610897523644,0.24817477548671532,0.23636649816740485,5.106515408598892,42,0.04511655305454387,0.010415530740801173,2.007982727104554,0.6490576752775711,0.6423670811964903,18.854183723732373,8,5.654436847819089,-0.0013412587052981095,0.0013412587052981095,-2.8029452799069174,-0.08394158892769572,-0.08382915234735208,-7.820471132059206,1,0.0,0.0,True,False,False,False,False,False,False,train_trade_event_count_42_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_1_below_20;locked_oos_return_not_positive;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 3.0}"
48,thin_sample_shadow,58,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_carry_forward_old_split_selected_6p0x_0p1alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,abs_score_ge_3,6.0,0.1,0.6000000000000001,6000.000000000001,6000.000000000001,True,0.24404413374990508,0.047992091895846946,1.831831140203752,0.24803077020853007,0.23667236816628595,5.085090566161042,42,0.04331407193699399,0.00999907991524828,2.0080482868158973,0.6491260491390805,0.6426996440368543,18.803217567387488,8,5.634292109615077,-0.0012876083570861896,0.0012876083570861896,-2.802945279906918,-0.08394158892769571,-0.0838336440270415,-7.82190875579266,1,0.0,0.0,True,False,False,False,False,False,False,train_trade_event_count_42_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_1_below_20;locked_oos_return_not_positive;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 3.0}"
49,thin_sample_shadow,59,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_carry_forward_old_split_selected_4p0x_0p15alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,abs_score_ge_3,4.0,0.15,0.6,6000.0,6000.0,True,0.24404413374990508,0.047992091895846786,1.83183114020375,0.24803077020852982,0.23667236816628576,5.085090566161059,42,0.04331407193699399,0.00999907991524828,2.0080482868158973,0.6491260491390805,0.6426996440368543,18.803217567387488,8,5.634292109615077,-0.0012876083570861896,0.0012876083570861896,-2.802945279906918,-0.08394158892769571,-0.0838336440270415,-7.82190875579266,1,0.0,0.0,True,False,False,False,False,False,False,train_trade_event_count_42_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_1_below_20;locked_oos_return_not_positive;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 3.0}"
50,thin_sample_shadow,60,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_carry_forward_old_split_selected_3p0x_0p2alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,abs_score_ge_3,3.0,0.2,0.6000000000000001,6000.000000000001,6000.000000000001,True,0.24404413374990508,0.047992091895846946,1.831831140203752,0.24803077020853007,0.23667236816628595,5.085090566161042,42,0.04331407193699399,0.00999907991524828,2.0080482868158973,0.6491260491390805,0.6426996440368543,18.803217567387488,8,5.634292109615077,-0.0012876083570861896,0.0012876083570861896,-2.802945279906918,-0.08394158892769571,-0.0838336440270415,-7.82190875579266,1,0.0,0.0,True,False,False,False,False,False,False,train_trade_event_count_42_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_1_below_20;locked_oos_return_not_positive;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 3.0}"
51,thin_sample_shadow,61,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_6p0x_0p1alloc,alpha_zoo_conservative_exit,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,abs_score_ge_3,6.0,0.1,0.6000000000000001,6000.000000000001,6000.000000000001,True,0.24404413374990508,0.047992091895846946,1.831831140203752,0.24803077020853007,0.23667236816628595,5.085090566161042,42,0.04331407193699399,0.00999907991524828,2.0080482868158973,0.6491260491390805,0.6426996440368543,18.803217567387488,8,5.634292109615077,-0.0012876083570861896,0.0012876083570861896,-2.802945279906918,-0.08394158892769571,-0.0838336440270415,-7.82190875579266,1,0.0,0.0,True,False,False,False,False,False,False,train_trade_event_count_42_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_1_below_20;locked_oos_return_not_positive;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 3.0}"
52,thin_sample_shadow,62,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_4p0x_0p15alloc,alpha_zoo_conservative_exit,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,abs_score_ge_3,4.0,0.15,0.6,6000.0,6000.0,True,0.24404413374990508,0.047992091895846786,1.83183114020375,0.24803077020852982,0.23667236816628576,5.085090566161059,42,0.04331407193699399,0.00999907991524828,2.0080482868158973,0.6491260491390805,0.6426996440368543,18.803217567387488,8,5.634292109615077,-0.0012876083570861896,0.0012876083570861896,-2.802945279906918,-0.08394158892769571,-0.0838336440270415,-7.82190875579266,1,0.0,0.0,True,False,False,False,False,False,False,train_trade_event_count_42_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_1_below_20;locked_oos_return_not_positive;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 3.0}"
53,thin_sample_shadow,63,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_3p0x_0p2alloc,alpha_zoo_conservative_exit,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,abs_score_ge_3,3.0,0.2,0.6000000000000001,6000.000000000001,6000.000000000001,True,0.24404413374990508,0.047992091895846946,1.831831140203752,0.24803077020853007,0.23667236816628595,5.085090566161042,42,0.04331407193699399,0.00999907991524828,2.0080482868158973,0.6491260491390805,0.6426996440368543,18.803217567387488,8,5.634292109615077,-0.0012876083570861896,0.0012876083570861896,-2.802945279906918,-0.08394158892769571,-0.0838336440270415,-7.82190875579266,1,0.0,0.0,True,False,False,False,False,False,False,train_trade_event_count_42_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_1_below_20;locked_oos_return_not_positive;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 3.0}"
54,thin_sample_shadow,68,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_symbol_eth_usdt_abs_score_ge_2_alpha_zoo_high_confidence_single_pair_7p0x_0p175alloc,alpha_zoo_high_confidence_single_pair,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,symbol_eth_usdt_abs_score_ge_2,7.0,0.175,1.2249999999999999,12249.999999999998,12249.999999999998,True,0.3032189806936567,0.11809631564544058,1.2584514679624699,0.10144316928954857,0.09072847112548503,2.5675566509967007,45,0.02822648245563686,0.007914742175718832,2.1961503439027528,0.24069031315399111,0.23880027058085176,15.128895099031467,8,10.742358038066609,0.0043030058754987,0.03468828413008921,0.3563198422610183,0.04000455193289173,0.03866338543354187,0.9890801659519738,8,0.0,0.0,True,False,False,False,False,False,False,train_trade_event_count_45_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_8_below_20;primary_10bps_promotion_gate_failed,train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 2.0, ""symbol"": ""ETH/USDT""}"
55,thin_sample_shadow,69,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_symbol_eth_usdt_abs_score_ge_2_alpha_zoo_high_confidence_single_pair_6p0x_0p2alloc,alpha_zoo_high_confidence_single_pair,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,symbol_eth_usdt_abs_score_ge_2,6.0,0.2,1.2000000000000002,12000.000000000002,12000.000000000002,True,0.2968986936396605,0.11568618675471716,1.2584514679624712,0.10144316928954872,0.09092446468717545,2.566414383327872,45,0.02764932414212562,0.007753216825193836,2.1961503439027434,0.24069031315399006,0.23883854611970987,15.114983415775473,8,10.738009078034395,0.004230841467078861,0.033986623075454456,0.3563198422609979,0.04000455193288928,0.038689622322096495,0.9923238959765414,8,0.0,0.0,True,False,False,False,False,False,False,train_trade_event_count_45_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_8_below_20;primary_10bps_promotion_gate_failed,train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 2.0, ""symbol"": ""ETH/USDT""}"
56,thin_sample_shadow,70,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_carry_forward_old_split_selected_7p0x_0p1alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,abs_score_ge_3,7.0,0.1,0.7000000000000001,7000.000000000001,7000.000000000001,True,0.1663529027542454,0.10099697932847407,0.9661799848448567,0.07075728554007969,0.06426655737351464,1.6471077042137394,42,0.050522735702561716,0.011664793358210693,2.0077860378374965,0.6488524691732792,0.641371008888646,19.00771794757534,8,3.2926345028820485,-0.0015022097499338694,0.0015022097499338694,-2.8029452799069166,-0.08394158892769572,-0.0838156801957084,-7.816160067892357,1,0.0,0.0,True,False,False,False,False,False,False,train_trade_event_count_42_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_1_below_20;locked_oos_return_not_positive;primary_10bps_promotion_gate_failed,liquidation_count_positive;locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 3.0}"
57,thin_sample_shadow,71,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_7p0x_0p1alloc,alpha_zoo_conservative_exit,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,abs_score_ge_3,7.0,0.1,0.7000000000000001,7000.000000000001,7000.000000000001,True,0.1663529027542454,0.10099697932847407,0.9661799848448567,0.07075728554007969,0.06426655737351464,1.6471077042137394,42,0.050522735702561716,0.011664793358210693,2.0077860378374965,0.6488524691732792,0.641371008888646,19.00771794757534,8,3.2926345028820485,-0.0015022097499338694,0.0015022097499338694,-2.8029452799069166,-0.08394158892769572,-0.0838156801957084,-7.816160067892357,1,0.0,0.0,True,False,False,False,False,False,False,train_trade_event_count_42_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_1_below_20;locked_oos_return_not_positive;primary_10bps_promotion_gate_failed,liquidation_count_positive;locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 3.0}"
58,thin_sample_shadow,72,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_carry_forward_old_split_selected_3p0x_0p175alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,abs_score_ge_3,3.0,0.175,0.5249999999999999,5249.999999999999,5249.999999999999,True,0.2112931094561492,0.042079527127331554,1.8314392410482312,0.247599193249671,0.23760105328258396,5.021280510514811,42,0.03790541022974048,0.008749638740687777,2.00824495581405,0.649331085976647,0.6436989526829124,18.650955393874305,8,5.574220359983579,-0.0011266573124504298,0.0011266573124504298,-2.8029452799069183,-0.08394158892769572,-0.08384712195461763,-7.826223434850859,1,0.0,0.0,True,False,False,False,False,False,False,train_trade_event_count_42_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_1_below_20;locked_oos_return_not_positive;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 3.0}"
59,thin_sample_shadow,73,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_3p0x_0p175alloc,alpha_zoo_conservative_exit,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,abs_score_ge_3,3.0,0.175,0.5249999999999999,5249.999999999999,5249.999999999999,True,0.2112931094561492,0.042079527127331554,1.8314392410482312,0.247599193249671,0.23760105328258396,5.021280510514811,42,0.03790541022974048,0.008749638740687777,2.00824495581405,0.649331085976647,0.6436989526829124,18.650955393874305,8,5.574220359983579,-0.0011266573124504298,0.0011266573124504298,-2.8029452799069183,-0.08394158892769572,-0.08384712195461763,-7.826223434850859,1,0.0,0.0,True,False,False,False,False,False,False,train_trade_event_count_42_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_1_below_20;locked_oos_return_not_positive;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 3.0}"
